"pointid","xcoord","ycoord"
5311,1741183.8996,2132809.421
5312,1740309.2382,2134021.8585
5313,1738995.8926,2134644.527
5314,1739417.2016,2139046.4039
5315,1736839.3072,2133887.8395
5316,1737090.3064,2134220.3633
5317,1736783.9113,2138794.5813
5318,1736541.0998,2138968.8413
5319,1736353.9259,2139055.7196
5320,1734361.9578,2135758.6983
5321,1736475.6667,2134083.551
5322,1736532.1232,2134096.1128
5323,1739487.2429,2129762.1332
5324,1742739.2057,2130236.1019
5325,1744441.1372,2137202.9133
5326,1744773.1855,2136651.9794
5327,1744885.5014,2136621.9922
5328,1722389.1959,2135952.9297
5329,1724722.7001,2137829.5754
5330,1722700.8548,2133919.2744
5331,1729834.653,2137342.2337
5332,1727540.2028,2147534.066
5333,1724770.2797,2156964.9723
5334,1728818.302,2154825.8254
5335,1721509.2969,2157261.1228
5336,1719102.9198,2156497.0791
5337,1720567.9356,2156686.2198
5338,1720696.0767,2156748.5801
5339,1720821.4221,2156847.0692
5340,1723793.1278,2159493.8788
5341,1723816.1493,2159491.4381
5342,1723917.986,2159419.0455
5343,1723280.1913,2159561.8891
5344,1722862.1529,2160371.1768
5345,1722409.453,2160552.189
5346,1722020.2528,2163347.6895
5347,1721048.1067,2166353.1385
5348,1720118.131,2170068.3847
5349,1722190.8287,2163545.3514
5350,1723039.4635,2165234.2851
5351,1722183.6065,2163601.4966
5352,1717574.3537,2169072.1099
5353,1720045.7552,2166756.7297
5354,1717194.3024,2169578.7117
5355,1720420.1613,2166626.7077
5356,1719143.0848,2163290.8216
5357,1718412.2719,2165622.5886
5358,1718421.906,2165590.6013
5359,1718522.4991,2165473.6893
5360,1718300.1668,2165897.0068
5361,1718674.6867,2162793.9667
5362,1717748.4733,2164455.5058
5363,1715871.4061,2165456.0571
5364,1715477.5893,2167171.9185
5365,1716628.5481,2168622.202
5366,1713727.4111,2166730.9232
5367,1718010.6973,2161159.7277
5368,1718357.2963,2161120.6599
5369,1713903.9313,2161671.2889
5370,1713803.1881,2161859.0049
5371,1712603.9433,2163670.219
5372,1712745.4419,2165181.394
5373,1713471.4449,2165270.6244
5374,1711089.393,2164454.0677
5375,1710926.1577,2165276.1318
5376,1719330.9769,2159524.6398
5377,1727641.7439,2157181.0604
5378,1729539.9598,2158379.6985
5379,1727956.3616,2167482.6939
5380,1728004.9916,2167611.7031
5381,1727088.9544,2172569.084
5382,1724716.2349,2177563.1861
5383,1726733.5265,2179132.1994
5384,1725598.2359,2180897.5561
5385,1725823.1589,2179740.1227
5386,1725946.772,2181371.8307
5387,1725988.6091,2179808.575
5388,1726557.548,2181319.2403
5389,1726507.7116,2179646.2235
5390,1724442.8686,2179862.3825
5391,1720614.6579,2176124.4318
5392,1723036.8203,2176111.5934
5393,1723219.2233,2175826.783
5394,1723253.9493,2175648.1252
5395,1725452.2695,2168984.5134
5396,1723452.5891,2170643.5727
5397,1721010.7602,2171789.6206
5398,1721879.5977,2173894.4411
5399,1722776.2034,2169394.9415
5400,1729985.3262,2167229.5217
5401,1731149.7237,2164824.4596
5402,1732074.6357,2172348.6674
5403,1730753.5652,2168078.5114
5404,1732237.6089,2172960.0565
5405,1734224.1929,2172295.6116
5406,1734235.2057,2172293.3231
5407,1732342.7844,2177588.669
5408,1732362.4695,2177708.58
5409,1730437.0258,2176028.9515
5410,1730341.5365,2175913.1162
5411,1731387.5467,2174639.631
5412,1730383.0644,2175079.5951
5413,1731070.0551,2174500.4761
5414,1730951.0789,2174258.6305
5415,1734772.2595,2176744.8075
5416,1734901.0278,2173901.2556
5417,1736238.5247,2176896.2116
5418,1736855.9106,2176524.6669
5419,1736874.2526,2176516.7263
5420,1736087.5496,2177075.1776
5421,1732740.7959,2179344.6715
5422,1734348.1658,2179511.8606
5423,1732667.5695,2179267.9342
5424,1731478.1276,2179472.3371
5425,1732886.8203,2181304.3032
5426,1732897.236,2181302.4637
5427,1730329.2529,2179656.8823
5428,1732351.8874,2181583.924
5429,1732368.6259,2181586.573
5430,1730020.0775,2179677.1047
5431,1729868.9284,2179648.6096
5432,1727720.5728,2181337.4244
5433,1728601.7811,2178709.3001
5434,1729114.3064,2179270.0675
5435,1729378.7251,2179473.5076
5436,1728364.5457,2178546.0484
5437,1727542.8635,2178779.9933
5438,1729417.2725,2177242.6246
5439,1730032.0244,2179207.209
5440,1729873.2854,2179108.737
5441,1729686.1876,2183658.7128
5442,1730192.1302,2184110.3581
5443,1728004.5223,2182424.7239
5444,1727080.3839,2182990.1929
5445,1727937.9764,2182317.98
5446,1727948.0262,2182321.9274
5447,1728980.8304,2182353.9528
5448,1738166.5211,2187772.7175
5449,1738778.1561,2188155.9614
5450,1738931.0412,2188246.3574
5451,1739281.532,2188319.2266
5452,1739386.2011,2186220.357
5453,1738372.3888,2185878.606
5454,1748458.4613,2194160.7687
5455,1747872.8168,2195848.7198
5456,1751018.0831,2200383.8979
5457,1751780.2849,2197971.5907
5458,1751784.2393,2200675.24
5459,1752745.7021,2201908.9281
5460,1754168.1549,2201502.771
5461,1754256.7904,2201659.3878
5462,1756065.9196,2207515.7692
5463,1761158.8886,2203914.1833
5464,1763420.9172,2207790.5746
5465,1763359.7006,2206883.0198
5466,1762573.6885,2205278.7268
5467,1762348.768,2203910.0691
5468,1762142.4155,2203660.9586
5469,1761294.2553,2203582.4674
5470,1761053.8108,2203130.5864
5471,1760706.9547,2203098.5001
5472,1761139.4445,2209591.6465
5473,1761940.5228,2211367.5342
5474,1763721.6244,2211877.5762
5475,1760031.8777,2211482.5986
5476,1754247.9078,2217469.5169
5477,1754061.1454,2216782.9276
5478,1753428.474,2212552.9091
5479,1752862.4515,2212267.4628
5480,1751974.1408,2213122.5264
5481,1753153.6291,2214901.6714
5482,1753144.8024,2214952.2036
5483,1753580.8273,2214451.9364
5484,1751103.1844,2213054.432
5485,1751129.4521,2213761.5737
5486,1750997.9212,2212925.6114
5487,1751620.7116,2211107.1321
5488,1755065.3141,2210283.2713
5489,1752570.513,2209751.2007
5490,1752179.9138,2208678.0795
5491,1753726.9294,2208544.3406
5492,1754140.1122,2208968.6054
5493,1754812.5954,2209995.0727
5494,1754850.7423,2210135.0061
5495,1751594.045,2209829.9892
5496,1752217.8708,2209905.2809
5497,1751525.92,2210142.8807
5498,1756118.6242,2204934.9433
5499,1753809.537,2204702.2238
5500,1750429.5248,2201136.0434
5501,1750657.6788,2201098.3079
5502,1748539.2819,2204023.506
5503,1749252.3934,2202834.6598
5504,1749944.7155,2206791.5621
5505,1750102.0586,2207215.8287
5506,1750360.3227,2208702.9193
5507,1747466.2732,2206278.7436
5508,1747848.6277,2205947.5612
5509,1747349.4987,2206216.0003
5510,1745920.3735,2206178.8463
5511,1747306.0376,2206187.3713
5512,1746980.1458,2209115.6747
5513,1747304.7838,2206250.1247
5514,1747095.8264,2210021.6246
5515,1748272.7937,2207180.6495
5516,1748691.9203,2208470.3607
5517,1748630.3806,2208193.8255
5518,1749474.7432,2208539.5853
5519,1749432.8405,2208233.3379
5520,1747601.7336,2210527.2758
5521,1747306.7604,2210334.5657
5522,1750636.9119,2204368.8448
5523,1750628.0909,2203870.4503
5524,1751259.5143,2204769.5373
5525,1751303.539,2204929.2049
5526,1751261.4561,2206327.446
5527,1751457.307,2207038.8035
5528,1751519.3151,2204980.5814
5529,1752499.6173,2206108.1874
5530,1752722.1201,2205512.3657
5531,1746179.5733,2204025.9718
5532,1747537.1948,2204364.343
5533,1748736.4675,2198326.4714
5534,1747966.9646,2198278.6277
5535,1750056.7262,2197629.3728
5536,1748546.9658,2197850.2482
5537,1748476.7779,2197794.9904
5538,1748190.3646,2197404.5469
5539,1748881.8681,2196334.204
5540,1744823.5631,2200559.7658
5541,1745096.9004,2193167.2611
5542,1744782.7275,2193253.851
5543,1743585.0694,2197900.0743
5544,1742978.6638,2201314.1169
5545,1743746.2345,2202330.7731
5546,1741542.8039,2194144.4576
5547,1741258.374,2194248.2531
5548,1740877.8908,2191611.8006
5549,1740924.2611,2191669.5744
5550,1740869.6511,2191693.9917
5551,1740170.9325,2192293.0429
5552,1740433.0496,2193670.2317
5553,1738471.1214,2195719.3009
5554,1738035.4493,2194709.2825
5555,1737262.4429,2191638.8031
5556,1737210.6971,2191627.223
5557,1737846.4853,2192596.9863
5558,1737431.3569,2192189.3436
5559,1736617.3471,2189519.2497
5560,1736788.6147,2188150.3753
5561,1736801.9654,2187974.8493
5562,1736798.7605,2188125.7977
5563,1736810.8367,2187980.4585
5564,1737700.0058,2184148.1419
5565,1737170.256,2182704.1346
5566,1735982.4562,2177881.3469
5567,1735987.3782,2177870.1548
5568,1742206.4276,2172459.8813
5569,1744040.1223,2172358.8806
5570,1744050.9813,2172482.1917
5571,1742968.4569,2170274.7857
5572,1743516.9684,2171176.5325
5573,1743871.1176,2172089.46
5574,1744034.7869,2172302.4996
5575,1741993.8289,2169537.4216
5576,1743552.8034,2171326.5055
5577,1740927.9759,2167338.2283
5578,1741834.118,2167824.0097
5579,1741950.2385,2167789.5295
5580,1742171.1631,2168904.8482
5581,1741316.9751,2168845.5112
5582,1741728.9546,2169197.3902
5583,1747316.7276,2173554.3343
5584,1748635.8075,2175775.6658
5585,1750690.0969,2177590.4314
5586,1752776.2249,2182430.7209
5587,1751934.7256,2181638.9434
5588,1750965.4527,2183035.4747
5589,1754253.6059,2184855.6463
5590,1755672.3428,2185917.0249
5591,1755165.304,2185245.5537
5592,1755731.3539,2184112.5365
5593,1759893.3072,2195053.6909
5594,1759786.587,2195000.353
5595,1759786.2975,2194997.1865
5596,1759645.133,2195031.0524
5597,1759280.6486,2196194.8878
5598,1760513.6697,2195731.8907
5599,1760661.402,2195899.7498
5600,1759966.0419,2194973.0895
5601,1759874.2803,2194707.6502
5602,1762147.3352,2196410.6926
5603,1762303.6635,2196202.0424
5604,1760438.1075,2194537.0854
5605,1760215.2889,2194189.0548
5606,1760112.7461,2194128.7875
5607,1762240.2202,2195948.3374
5608,1760504.6581,2194641.6707
5609,1760501.0148,2194634.1347
5610,1762094.65,2196595.7607
5611,1761118.149,2201810.1922
5612,1761346.6996,2202246.2103
5613,1756082.8404,2198037.5406
5614,1756046.2648,2198142.2197
5615,1753858.1964,2195385.0298
5616,1753537.3738,2194998.7312
5617,1753804.2269,2195372.7905
5618,1753005.8845,2194721.0481
5619,1752351.4728,2194415.5653
5620,1755631.6587,2198319.1049
5621,1755976.4002,2198234.1243
5622,1755885.4318,2198762.5265
5623,1754962.6537,2194648.3338
5624,1755500.3089,2194830.212
5625,1755654.6746,2194936.006
5626,1756232.4631,2195923.3267
5627,1755504.7362,2194828.8286
5628,1754803.8384,2194630.8312
5629,1755320.6273,2195716.5962
5630,1755376.6264,2196028.8635
5631,1754458.0023,2195521.0051
5632,1753722.5025,2189663.6268
5633,1753724.4928,2189574.7652
5634,1752539.7351,2189341.1929
5635,1751546.7986,2190876.7477
5636,1749853.9727,2192193.6899
5637,1750135.1447,2192470.0075
5638,1745279.781,2176816.466
5639,1745391.9163,2177120.3004
5640,1745353.296,2185575.8604
5641,1745467.6101,2185733.062
5642,1745469.6189,2185720.6813
5643,1748161.7322,2187849.9597
5644,1748389.8547,2188235.1482
5645,1741385.2011,2181552.4716
5646,1742998.5542,2183146.7605
5647,1741124.7073,2181464.7336
5648,1741121.2512,2181474.3709
5649,1740831.8742,2181280.2069
5650,1738192.5082,2183318.2035
5651,1738146.2421,2183016.4699
5652,1740820.0527,2179837.9026
5653,1741041.5367,2179861.7226
5654,1738104.2539,2182799.6978
5655,1738149.1778,2183003.3109
5656,1738309.9949,2183717.207
5657,1740976.5843,2183553.7735
5658,1738359.4072,2177955.0686
5659,1739308.1295,2170466.1544
5660,1740167.4666,2169623.4618
5661,1739912.2557,2169934.083
5662,1739788.4388,2170095.5086
5663,1739906.5693,2169934.1775
5664,1739277.2655,2169968.2796
5665,1740166.759,2168990.5211
5666,1739295.4564,2169817.433
5667,1739297.1818,2169820.1917
5668,1741057.3685,2172032.8044
5669,1740943.0772,2171839.2587
5670,1732781.2172,2164640.0034
5671,1732944.046,2164500.4183
5672,1734792.224,2165495.9788
5673,1734818.4266,2163227.9386
5674,1731415.0549,2161161.7178
5675,1738508.1366,2169967.2952
5676,1737208.1539,2168689.8777
5677,1737116.143,2168593.1929
5678,1731663.1212,2158131.7688
5679,1747580.5732,2168913.8141
5680,1747197.5268,2167271.8079
5681,1744217.132,2164716.5775
5682,1748094.1548,2172103.859
5683,1749115.9326,2171320.751
5684,1748903.7698,2171459.3255
5685,1748901.9308,2171452.8723
5686,1748761.6566,2171482.3696
5687,1749183.7024,2171215.228
5688,1749647.8976,2172841.3514
5689,1745590.8026,2170607.7446
5690,1743116.2189,2165468.6805
5691,1740705.8649,2165823.5166
5692,1739917.5636,2165411.2637
5693,1740783.3859,2165615.0064
5694,1740937.4641,2165410.4564
5695,1738442.2872,2164803.6475
5696,1739853.719,2161845.7965
5697,1735598.2954,2159168.035
5698,1735464.0529,2153560.6355
5699,1744387.4923,2153619.9226
5700,1751366.0491,2165961.4567
5701,1753460.9385,2168212.3426
5702,1755995.1921,2171388.7692
5703,1757782.5753,2172772.6485
5704,1758108.2513,2174932.2043
5705,1759151.5966,2178260.0515
5706,1759266.9316,2185809.7417
5707,1759704.5567,2186399.8328
5708,1762955.7841,2185603.4945
5709,1765428.1927,2184920.8193
5710,1762048.652,2185387.9549
5711,1769853.4697,2194570.5836
5712,1769436.622,2193314.7728
5713,1769892.8938,2194624.2903
5714,1770359.1533,2197908.5666
5715,1770326.2439,2197803.7944
5716,1770310.9287,2198141.9658
5717,1771318.8977,2195137.1109
5718,1771256.964,2195091.404
5719,1771467.2439,2195833.3942
5720,1771658.1057,2195982.1857
5721,1772045.459,2196821.9518
5722,1772182.6166,2196819.6803
5723,1774175.033,2200020.7106
5724,1774973.4399,2200722.5677
5725,1764272.2388,2188288.9269
5726,1762238.2027,2188727.5681
5727,1762312.7203,2189023.2434
5728,1763746.3859,2189637.9018
5729,1765749.3631,2190611.4883
5730,1763717.7244,2191389.7937
5731,1766103.8041,2197205.9913
5732,1764752.2255,2193048.5289
5733,1764645.0555,2192801.0809
5734,1764641.7044,2192797.2001
5735,1764752.9067,2193043.8911
5736,1765822.2789,2198358.3201
5737,1765724.5838,2198085.4477
5738,1764505.7527,2192600.4795
5739,1764039.2337,2192696.1076
5740,1764167.3877,2192486.2538
5741,1763533.973,2193198.1501
5742,1763270.878,2193387.6292
5743,1762777.0737,2193613.6801
5744,1762229.6022,2191611.6835
5745,1761737.9914,2188744.4853
5746,1761232.2643,2188570.8937
5747,1756990.636,2185673.7437
5748,1757341.5886,2185172.4919
5749,1755770.4195,2177275.3572
5750,1755514.9832,2177415.3695
5751,1755601.9341,2177474.0028
5752,1755673.2815,2177438.2234
5753,1755735.4937,2177369.6099
5754,1755497.7739,2177418.66
5755,1752799.0808,2178729.144
5756,1754692.4333,2179461.7826
5757,1753798.2769,2175439.9148
5758,1751148.1019,2174867.1584
5759,1751682.9419,2173403.8664
5760,1744657.7644,2162755.1687
5761,1744505.8374,2162954.9545
5762,1744994.2482,2161257.4186
5763,1743855.4443,2161924.9422
5764,1742916.4811,2160360.4871
5765,1742593.379,2159841.9872
5766,1734120.3882,2142908.5778
5767,1736101.0297,2142037.8106
5768,1736170.5006,2142019.0016
5769,1744180.1329,2149611.0467
5770,1743899.7965,2149918.7421
5771,1739891.0568,2148404.1771
5772,1737077.2831,2146751.782
5773,1746006.2327,2146286.9521
5774,1746471.6547,2148630.855
5775,1746102.0353,2146447.5211
5776,1746103.1469,2146438.4263
5777,1744821.9456,2148181.2815
5778,1748996.3397,2143443.0938
5779,1748983.4192,2143500.6079
5780,1749230.5125,2143235.8892
5781,1748406.9977,2146066.3924
5782,1748485.7196,2147763.3449
5783,1749275.6392,2141283.6739
5784,1744527.4432,2138527.4374
5785,1744437.4957,2138456.0013
5786,1746223.0033,2136261.5447
5787,1745333.164,2135692.3529
5788,1747862.6084,2136212.2893
5789,1747274.3751,2136497.0324
5790,1745277.498,2135641.9982
5791,1747221.0917,2136485.0927
5792,1746304.2139,2136279.7509
5793,1748447.3976,2135523.3908
5794,1745934.2641,2132722.2001
5795,1745932.0117,2132718.5886
5796,1745865.5027,2132716.0001
5797,1752261.7615,2129236.3503
5798,1752195.9992,2129200.4665
5799,1752474.4767,2129460.5554
5800,1750614.9512,2136238.226
5801,1750609.0259,2136234.2849
5802,1751984.5407,2137909.1666
5803,1751707.0956,2137491.6105
5804,1752152.3281,2141907.3673
5805,1750844.7896,2142744.2979
5806,1755830.2366,2130403.3674
5807,1756162.8558,2131913.5024
5808,1755993.0021,2133373.0678
5809,1757583.0822,2136883.5255
5810,1751894.3231,2131489.6358
5811,1754471.6721,2138114.581
5812,1756508.7105,2140196.1702
5813,1756790.7185,2140296.7254
5814,1756231.9129,2144585.1592
5815,1757512.0514,2143000.936
5816,1755962.2742,2144098.5122
5817,1751535.0144,2134049.5719
5818,1751859.6374,2132522.5137
5819,1761467.2797,2125903.8148
5820,1763183.7283,2126181.4393
5821,1761727.5902,2125791.8335
5822,1761728.5715,2125787.4613
5823,1760598.8826,2129368.4877
5824,1760144.1286,2128889.8697
5825,1761645.8742,2130151.8056
5826,1759271.7839,2129013.2913
5827,1757619.7776,2129672.6421
5828,1758563.3791,2131278.8644
5829,1757731.0081,2128712.2596
5830,1758878.9303,2123760.146
5831,1758211.6772,2123364.854
5832,1758099.1961,2123268.4764
5833,1759979.0818,2123291.3694
5834,1760101.7652,2123376.9335
5835,1760457.8023,2124040.8897
5836,1759893.2839,2122985.507
5837,1759883.5577,2122822.9792
5838,1759689.8484,2125998.72
5839,1766099.7592,2123013.8969
5840,1762903.1895,2124577.9163
5841,1761228.127,2122837.8518
5842,1766418.0228,2119732.2021
5843,1765826.3157,2117837.5222
5844,1765788.6424,2117718.6142
5845,1765780.5076,2117602.9995
5846,1771846.1644,2118267.5503
5847,1769035.1323,2118652.098
5848,1770783.3758,2119131.2658
5849,1771146.3848,2121352.6807
5850,1767707.7925,2114357.0765
5851,1765485.3459,2113234.4354
5852,1786752.4526,2111892.3602
5853,1784294.0644,2113310.2364
5854,1780737.4177,2113769.2315
5855,1789566.5905,2115615.9169
5856,1795802.0731,2112537.0623
5857,1798037.04,2112569.5181
5858,1800192.3253,2112700.0821
5859,1797760.0701,2111690.8933
5860,1798394.3849,2114192.3853
5861,1799744.0736,2115796.3133
5862,1799466.1171,2115724.0371
5863,1802341.98,2116053.3429
5864,1801413.1532,2115130.2972
5865,1802135.1428,2114702.7937
5866,1795281.1868,2116147.1867
5867,1792934.1607,2115802.383
5868,1794426.174,2116677.5031
5869,1789846.6428,2118422.0948
5870,1780387.4807,2118119.5842
5871,1781827.5535,2119345.9684
5872,1779546.7892,2120404.5473
5873,1780349.1065,2118129.2066
5874,1778641.6871,2122022.544
5875,1775563.9966,2121922.9144
5876,1778938.7248,2122858.4504
5877,1779089.4205,2123182.2278
5878,1777268.5028,2119577.9953
5879,1779621.2957,2116658.1567
5880,1777189.9469,2117900.5071
5881,1776464.8997,2118494.5846
5882,1777057.5924,2118038.5287
5883,1774467.1922,2120917.6445
5884,1771237.5529,2116584.5873
5885,1726826.4793,2175178.0054
5886,1726914.8949,2176366.0934
5887,1725788.3379,2175618.2538
5888,1761584.3456,2199874.7582
5889,1729164.0434,2119426.8726
5890,1725575.4083,2118507.0067
5891,1764045.7594,2202167.4834
5892,1762299.5041,2203395.3605
5893,1763060.1878,2200780.2408
5894,1764706.3728,2201698.3846
5895,1764450.6779,2201968.4045
5896,1743934.8333,2137528.4938
5897,1720109.7952,2128355.2951
5898,1721730.1418,2127581.3345
5899,1721922.542,2127492.5289
5900,1717847.3118,2128520.3462
5901,1759850.6593,2128303.1638
5902,1760102.9102,2128843.7668
5903,1756272.3208,2203648.5728
5904,1756516.1237,2203209.871
5905,1759465.9943,2202454.3814
5906,1759227.8407,2203280.308
5907,1759173.7488,2202014.2804
5908,1760239.9609,2197254.1148
5909,1764265.7629,2195773.2142
5910,1763484.0834,2194579.7854
5911,1763042.7343,2194113.4292
5912,1731781.4938,2147528.0045
5913,1731627.502,2146771.9947
5914,1735463.4976,2141171.991
5915,1744476.428,2138170.8944
5916,1744563.4996,2137839.9914
5917,1752898.6667,2124148.9464
5918,1753370.3182,2123973.1722
5919,1769021.5049,2113367.998
5920,1768985.2544,2113353.4983
5921,1776133.5,2110344.0036
5922,1745690.4994,2132289.0029
5923,1745124.3123,2136015.4793
5924,1768164.0678,2114326.1584
5925,1776215.4718,2110427.3614
5926,1756613.2834,2205033.9904
5927,1760011.2352,2204387.3817
5928,1759975.8768,2204925.9348
5929,1761721.1465,2197887.5466
5930,1766977.3749,2112630.7265
5931,1768595.2652,2113240.8486
5932,1768917.8497,2113321.6403
5933,1752915.1398,2123601.0573
5934,1742036.8575,2192713.502
5935,1742045.5089,2192858.088
5936,1742120.167,2193053.5864
5937,1719717.7963,2130367.4134
5938,1755284.5986,2207585.6702
5939,1755103.3336,2207450.1754
5940,1753747.689,2204861.5915
